BlendID,BlendDate,BlendCreatedBy,MaterialID,TotalWeight
5859,2021-07-07 16:59:00,3623,410,43.44
5860,2021-07-07 17:15:00,588,510,142.3
5861,2021-07-07 19:26:00,3623,320,116.56
5862,2021-07-08 12:43:00,588,110,31.76
5863,2021-07-08 14:11:00,588,110,36.3
5864,2021-07-08 16:59:00,3623,110,45.32
5865,2021-07-08 17:58:00,1480,110,33.44
5866,2021-07-08 20:56:00,3623,110,39.48
5867,2021-07-08 22:16:00,1480,410,30.58
5868,2021-07-09 19:00:00,1480,410,30.0
5869,2021-07-12 18:05:00,588,110,30.56
5870,2021-07-12 18:59:00,1480,510,139.5
5871,2021-07-12 20:18:00,588,110,39.9
5872,2021-07-12 21:34:00,1480,110,45.0
5873,2021-07-12 21:36:00,3623,110,56.56
5874,2021-07-12 22:17:00,3623,410,40.44
5875,2021-07-13 14:40:00,588,110,28.04
5876,2021-07-13 17:01:00,3623,410,28.44
5877,2021-07-13 20:35:00,588,320,114.3
5878,2021-07-14 13:38:00,588,110,36.52
5879,2021-07-14 15:56:00,588,110,41.54
5880,2021-07-14 19:36:00,3623,110,35.48
5881,2021-07-14 19:49:00,588,320,92.38
5882,2021-07-15 16:00:00,588,110,50.4
5883,2021-07-15 19:47:00,3623,510,124.02
5884,2021-07-15 20:32:00,588,110,28.98
5885,2021-07-16 18:01:00,588,220,119.86
5886,2021-07-19 16:52:00,588,210,88.72
5887,2021-07-19 16:57:00,3623,410,38.98
5888,2021-07-19 20:31:00,588,410,39.66
5889,2021-07-20 14:34:00,588,320,112.3
5890,2021-07-20 14:56:00,3623,410,68.1
5891,2021-07-20 15:27:00,1480,220,217.82
5892,2021-07-21 15:37:00,3623,410,66.36
5893,2021-07-21 15:46:00,1480,310,99.5
5894,2021-07-21 16:52:00,588,210,87.6
5895,2021-07-21 20:31:00,3623,220,110.36
5896,2021-07-22 16:00:00,1480,410,35.38
5897,2021-07-22 16:33:00,3623,320,134.98
5898,2021-07-22 17:07:00,3623,320,139.516
5899,2021-07-22 19:37:00,588,410,65.16
5900,2021-07-22 20:39:00,3623,310,91.18
5901,2021-07-23 13:43:00,588,110,49.4
5902,2021-07-23 13:49:00,588,110,40.64
5903,2021-07-23 18:53:00,588,510,73.37
5904,2021-07-26 15:50:00,588,320,122.56
5905,2021-07-26 18:28:00,588,110,34.48
5906,2021-07-26 19:30:00,3623,320,86.06
5907,2021-07-26 20:51:00,588,210,86.78
5908,2021-07-26 20:54:00,3623,410,44.32
5909,2021-07-27 12:28:00,588,310,123.56
5910,2021-07-27 12:38:00,588,310,130.22
5911,2021-07-27 16:05:00,588,410,62.12
5912,2021-07-27 21:36:00,1480,220,264.24
5913,2021-07-28 15:21:00,3623,320,85.2
5914,2021-07-28 15:37:00,588,120,29.24
5915,2021-07-28 15:51:00,3623,410,65.41
5916,2021-07-28 17:22:00,588,110,48.02
5917,2021-07-29 14:11:00,1480,310,123.56
5918,2021-07-29 15:05:00,588,320,119.2
5919,2021-07-29 15:32:00,3623,410,57.54
5920,2021-07-29 16:30:00,1480,220,227.86
5921,2021-07-29 16:31:00,1480,210,270.76
5922,2021-07-29 20:01:00,588,410,64.41
5923,2021-07-29 21:12:00,588,410,41.64
5924,2021-07-30 16:59:00,588,310,115.8
5925,2021-08-02 15:55:00,588,320,117.04
5926,2021-08-02 18:09:00,588,410,57.84
5927,2021-08-03 14:41:00,588,120,28.56
5928,2021-08-03 18:29:00,588,410,54.92
5929,2021-08-03 20:01:00,3623,110,131.66
5930,2021-08-03 21:02:00,588,510,71.8
5931,2021-08-03 21:26:00,588,320,84.68
5932,2021-08-04 15:55:00,588,410,54.86
5933,2021-08-04 18:36:00,588,110,47.02
5934,2021-08-05 14:31:00,588,410,49.8
5935,2021-08-05 21:39:00,588,320,116.06
5936,2021-08-06 15:13:00,1480,610,279.96000000000004
5937,2021-08-06 16:26:00,1480,320,103.08000000000001
5938,2021-08-06 16:35:00,588,310,127.62
5939,2021-08-06 17:20:00,588,410,49.1
5940,2021-08-09 16:54:00,588,320,96.26
5941,2021-08-09 21:45:00,3623,220,109.53
5942,2021-08-10 14:53:00,3623,110,40.07
5943,2021-08-10 15:55:00,588,410,52.92
5944,2021-08-11 15:52:00,588,410,96.06
5945,2021-08-11 18:27:00,588,210,109.6
5946,2021-08-11 19:22:00,3623,320,93.64
5947,2021-08-11 20:50:00,1480,110,127.5
5948,2021-08-12 19:38:00,588,220,104.58
5949,2021-08-12 20:27:00,1480,320,92.9
5950,2021-08-16 16:02:00,3623,320,86.48
5951,2021-08-16 18:12:00,588,410,40.52
5952,2021-08-16 20:10:00,588,110,47.3
5953,2021-08-17 16:37:00,588,410,49.32
5954,2021-08-17 17:11:00,3623,110,39.72
5955,2021-08-17 19:42:00,588,410,39.52
5956,2021-08-18 15:42:00,588,220,103.42
5957,2021-08-18 19:58:00,588,410,38.76
5958,2021-08-19 16:27:00,3623,310,117.26
5959,2021-08-19 21:10:00,1480,320,86.0
5960,2021-08-19 21:36:00,3623,210,95.86
5961,2021-08-20 15:56:00,3623,410,45.62
5962,2021-08-20 16:21:00,1480,410,38.5
5963,2021-08-20 16:36:00,3623,610,375.55999999999995
5964,2021-08-20 17:02:00,1480,220,249.64000000000001
5965,2021-08-23 19:53:00,1480,320,78.0
5966,2021-08-24 17:58:00,3623,110,38.14
5967,2021-08-24 19:38:00,1480,320,73.0
5968,2021-08-24 20:13:00,588,110,46.3
5969,2021-08-24 20:42:00,3623,110,32.52
5970,2021-08-25 14:36:00,1480,410,37.5
5971,2021-08-25 16:04:00,588,310,108.4
5972,2021-08-25 17:13:00,588,310,109.08
5973,2021-08-25 20:29:00,588,320,67.36
5974,2021-08-25 20:42:00,3623,110,35.04
5975,2021-08-26 15:16:00,588,110,33.64
5976,2021-08-26 16:31:00,588,320,115.06
5977,2021-08-26 20:03:00,3734,110,31.12
5978,2021-08-26 20:05:00,1480,210,95.5
5979,2021-08-26 20:14:00,3623,110,46.0
5980,2021-08-26 21:34:00,588,110,33.46
5981,2021-08-27 13:49:00,3623,110,22.28
5982,2021-08-27 13:51:00,3623,110,39.22
5983,2021-08-27 16:37:00,588,410,34.84
5984,2021-08-27 20:17:00,1480,220,260.12
5985,2021-08-30 13:52:00,588,110,31.14
5986,2021-08-30 16:19:00,3623,310,105.65
5987,2021-08-30 17:16:00,588,110,28.24
5988,2021-08-30 17:46:00,588,110,33.0
5989,2021-08-30 18:05:00,3623,310,107.02
5990,2021-08-30 19:43:00,588,320,63.16
5991,2021-08-30 20:09:00,1480,610,350.55
5992,2021-08-31 15:10:00,588,320,62.08
5993,2021-08-31 15:48:00,3623,320,111.06
5994,2021-08-31 16:06:00,588,310,106.02
5995,2021-08-31 18:58:00,1480,110,46.0
5996,2021-08-31 19:00:00,1068,310,106.02
5997,2021-08-31 19:01:00,1068,410,45.62
5998,2021-08-31 19:03:00,3623,110,28.98
5999,2021-08-31 19:04:00,1068,110,31.14
6000,2021-08-31 19:04:00,3623,110,31.91
6001,2021-08-31 19:09:00,1480,310,105.65
6002,2021-08-31 19:10:00,3623,110,22.28
6003,2021-08-31 19:11:00,3623,110,31.14
6004,2021-08-31 19:11:00,1068,110,28.24
6005,2021-08-31 19:11:00,3623,110,34.48
6006,2021-08-31 19:12:00,3734,320,111.06
6007,2021-08-31 19:12:00,3623,110,31.76
6008,2021-08-31 19:14:00,588,410,34.84
6009,2021-08-31 19:16:00,3623,110,33.78
6010,2021-08-31 19:16:00,3734,220,103.42
6011,2021-08-31 19:17:00,3623,110,59.68
6012,2021-08-31 19:17:00,588,210,95.5
6013,2021-08-31 19:21:00,3623,110,30.88
6014,2021-08-31 19:22:00,1068,110,33.0
6015,2021-08-31 19:22:00,3623,110,35.12
6017,2021-08-31 19:23:00,3623,110,37.8
6018,2021-08-31 19:23:00,3623,110,38.14
6019,2021-08-31 19:25:00,3623,110,31.64
6020,2021-08-31 19:27:00,3734,330,122.86
6021,2021-08-31 19:27:00,1068,220,260.12
6022,2021-08-31 19:28:00,588,510,71.8
6023,2021-08-31 19:32:00,1068,130,34.05
6024,2021-08-31 19:33:00,588,510,124.02
6025,2021-08-31 19:36:00,3734,340,28.04
6026,2021-08-31 19:36:00,1480,410,96.06
6027,2021-08-31 19:39:00,1068,120,28.56
6028,2021-08-31 19:40:00,588,240,106.8
6029,2021-08-31 19:41:00,3734,210,86.78
6030,2021-08-31 19:45:00,1068,110,131.66
6031,2021-08-31 19:47:00,1480,410,49.1
6032,2021-08-31 19:49:00,3734,210,270.76
6033,2021-08-31 19:51:00,1068,220,446.8
6034,2021-08-31 19:51:00,3623,420,43.88
6035,2021-08-31 19:55:00,3623,420,52.9
6036,2021-08-31 19:57:00,1068,220,280.92
6037,2021-08-31 19:57:00,3623,420,41.14
6038,2021-08-31 19:59:00,3623,420,48.54
6039,2021-08-31 20:02:00,3734,210,377.78
6040,2021-08-31 20:06:00,3623,220,91.5
6041,2021-08-31 20:07:00,3623,220,19.02
6042,2021-08-31 20:10:00,1480,210,118.3
6043,2021-08-31 20:10:00,1068,610,350.55
6044,2021-08-31 20:14:00,1068,110,163.65
6045,2021-08-31 20:14:00,3734,610,114.48
6046,2021-08-31 20:15:00,3734,220,184.18
6047,2021-08-31 20:22:00,588,220,54.36
6048,2021-08-31 20:28:00,1068,310,113.48
6049,2021-08-31 20:51:00,3623,610,122.38
6050,2021-08-31 20:54:00,3623,220,39.6
6051,2021-09-01 14:51:00,1480,110,43.14
6052,2021-09-01 14:53:00,588,310,95.0
6053,2021-09-01 15:47:00,1480,220,79.44
6054,2021-09-01 15:51:00,1480,350,47.92
6055,2021-09-01 19:58:00,588,110,60.15
6056,2021-09-01 21:20:00,3623,320,123.26
6057,2021-09-02 14:52:00,588,320,57.68
6058,2021-09-02 15:27:00,588,410,32.84
6059,2021-09-03 12:28:00,588,310,90.24
6060,2021-09-03 14:55:00,588,320,119.46
6061,2021-09-03 16:34:00,588,210,76.54
6062,2021-09-03 18:35:00,3623,220,94.92
6063,2021-09-07 15:53:00,588,110,43.46
6064,2021-09-07 16:13:00,1480,320,118.0
6065,2021-09-07 16:52:00,588,310,84.76
6066,2021-09-08 15:47:00,588,320,116.5
6067,2021-09-08 20:18:00,588,510,69.22
6068,2021-09-09 14:44:00,588,310,79.9
6069,2021-09-09 15:39:00,588,310,105.2
6070,2021-09-09 18:44:00,3623,320,54.4
6071,2021-09-10 18:47:00,588,110,52.06
6072,2021-09-10 20:10:00,3623,220,303.22
6073,2021-09-13 16:43:00,588,310,96.22
6074,2021-09-13 17:11:00,3623,320,50.74
6075,2021-09-13 17:54:00,588,310,74.86
6076,2021-09-13 19:49:00,588,410,40.16
6077,2021-09-13 20:26:00,3623,210,80.5
6078,2021-09-14 15:14:00,588,110,25.98
6079,2021-09-14 16:18:00,588,320,98.98
6080,2021-09-14 17:47:00,1480,320,44.0
6081,2021-09-14 19:33:00,588,110,52.06
6082,2021-09-15 17:08:00,588,320,97.66
6083,2021-09-16 15:18:00,588,310,69.88
6084,2021-09-16 16:15:00,588,110,33.6
6085,2021-09-16 17:23:00,3623,320,112.04
6086,2021-09-16 19:47:00,1480,410,48.7
6087,2021-09-17 16:00:00,588,420,51.9
6088,2021-09-17 18:18:00,3623,310,88.46
6089,2021-09-20 15:07:00,588,310,65.16
6090,2021-09-20 15:57:00,588,420,47.08
6091,2021-09-20 20:01:00,3623,320,88.58
6092,2021-09-21 16:47:00,3623,320,109.34
6093,2021-09-22 15:48:00,3623,410,40.94
6094,2021-09-22 16:54:00,588,310,58.76
6095,2021-09-22 21:00:00,3623,210,79.9
6096,2021-09-23 15:10:00,588,420,42.12
6097,2021-09-23 16:25:00,3623,410,39.7
6098,2021-09-23 21:58:00,3623,610,108.04
6099,2021-09-24 14:38:00,1480,310,66.54
6100,2021-09-24 16:03:00,1480,310,75.12
6101,2021-09-24 19:27:00,588,110,40.7
6102,2021-09-24 20:37:00,1480,220,160.02
6103,2021-09-27 16:55:00,588,420,39.9
6104,2021-09-27 17:57:00,588,310,63.3
6105,2021-09-27 19:24:00,3623,310,61.9
6106,2021-09-27 20:08:00,588,110,29.12
6107,2021-09-27 21:13:00,3623,210,75.6
6108,2021-09-28 20:57:00,3623,420,44.48
6109,2021-09-28 21:26:00,3623,210,89.39999999999999
6110,2021-09-29 16:42:00,1480,220,283.0
6111,2021-09-29 16:47:00,1480,220,331.1
6112,2021-09-29 18:00:00,588,110,48.52
6113,2021-09-29 18:24:00,588,110,38.58
6114,2021-09-29 19:54:00,1480,210,244.58
6115,2021-09-29 20:27:00,588,310,57.52
6116,2021-09-29 21:45:00,1480,110,259.15999999999997
6117,2021-09-30 15:35:00,3623,310,59.46
6118,2021-09-30 16:28:00,3623,310,95.78
6119,2021-10-01 16:16:00,588,110,46.36
6120,2021-10-01 17:55:00,588,110,36.4
6121,2021-10-01 18:52:00,3623,310,52.76
6122,2021-10-01 18:56:00,3623,310,84.53999999999999
6123,2021-10-04 14:39:00,588,310,78.14
6124,2021-10-04 16:07:00,3623,210,76.86
6125,2021-10-04 20:27:00,3623,110,45.97
6126,2021-10-04 20:49:00,588,510,122.06
6127,2021-10-05 16:04:00,588,210,76.72
6128,2021-10-05 18:23:00,3623,220,151.82
6129,2021-10-05 19:33:00,588,110,34.32
6130,2021-10-06 14:35:00,588,110,42.38
6131,2021-10-06 16:27:00,3623,310,73.62
6132,2021-10-06 17:39:00,588,410,18.6
6133,2021-10-06 19:57:00,588,110,33.64
6134,2021-10-08 18:56:00,588,320,94.34
6135,2021-10-08 20:21:00,3623,310,68.2
6136,2021-10-11 14:44:00,588,310,61.12
6137,2021-10-12 01:26:00,1480,220,311.82
6138,2021-10-12 17:12:00,3623,240,103.96
6139,2021-10-12 21:04:00,588,110,38.34
6140,2021-10-13 14:22:00,588,310,56.68
6141,2021-10-13 15:23:00,588,310,87.28
6142,2021-10-13 20:16:00,588,320,177.0
6143,2021-10-14 15:47:00,3623,220,145.12
6144,2021-10-14 16:31:00,3623,210,71.54
6145,2021-10-14 16:52:00,3623,210,148.08
6146,2021-10-14 19:49:00,588,110,30.11
6147,2021-10-14 21:35:00,588,420,37.9
6148,2021-10-15 15:09:00,3623,510,120.7
6149,2021-10-15 16:10:00,588,110,35.52
6150,2021-10-15 16:28:00,588,110,99.08000000000001
6151,2021-10-15 18:22:00,588,410,37.82
6153,2021-10-15 19:21:00,3623,610,99.88
6154,2021-10-15 20:00:00,3623,320,174.5
6155,2021-10-18 19:18:00,588,310,59.58
6156,2021-10-18 20:28:00,588,310,74.68
6157,2021-10-18 20:50:00,588,110,47.7
6158,2021-10-19 14:32:00,588,320,172.5
6159,2021-10-19 19:43:00,1480,310,59.0
6160,2021-10-19 20:36:00,588,610,95.98
6161,2021-10-19 20:47:00,3623,220,304.27
6162,2021-10-20 14:22:00,588,610,227.82
6163,2021-10-20 21:44:00,3623,350,44.1
6164,2021-10-21 15:45:00,588,310,70.16
6165,2021-10-21 16:37:00,588,310,56.18
6166,2021-10-21 20:32:00,588,110,66.4
6167,2021-10-22 16:12:00,3623,310,55.42
6168,2021-10-22 17:04:00,588,420,32.92
6169,2021-10-22 17:54:00,588,110,27.6
6170,2021-10-25 17:31:00,588,110,64.5
6171,2021-10-25 18:07:00,3623,320,157.1
6172,2021-10-25 20:30:00,588,310,54.62
6173,2021-10-25 23:38:00,1480,510,63.46
6174,2021-10-26 16:39:00,588,310,53.6
6175,2021-10-27 15:36:00,588,310,65.64
6176,2021-10-27 18:17:00,588,110,59.18
6177,2021-10-27 19:04:00,3623,310,53.2
6178,2021-10-27 19:06:00,3623,210,345.48
6179,2021-10-27 20:54:00,588,410,38.56
6180,2021-10-28 15:50:00,3623,210,320.0
6181,2021-10-28 16:36:00,588,210,184.55
6182,2021-10-29 14:39:00,588,110,25.98
6183,2021-10-29 16:29:00,588,420,31.86
6184,2021-10-29 18:25:00,588,610,92.36
6185,2021-11-01 19:55:00,588,420,30.24
6186,2021-11-01 21:37:00,1480,310,65.0
6187,2021-11-02 14:26:00,588,310,49.72
6188,2021-11-02 15:39:00,3623,240,102.26
6189,2021-11-02 16:43:00,588,110,24.66
6190,2021-11-03 17:31:00,588,320,142.34
6191,2021-11-03 20:19:00,588,310,58.08
6192,2021-11-03 20:58:00,588,410,32.66
6193,2021-11-04 14:43:00,588,110,40.46
6194,2021-11-04 19:45:00,588,420,28.7
6195,2021-11-04 19:45:00,3623,220,300.0
6196,2021-11-04 20:17:00,588,120,26.18
6197,2021-11-05 20:49:00,1480,320,59.0
6198,2021-11-08 22:49:00,1480,210,140.0
6199,2021-11-09 15:35:00,3623,110,46.94
6200,2021-11-09 16:55:00,3623,110,36.32
6201,2021-11-09 20:47:00,1480,320,51.92
6202,2021-11-09 21:37:00,1480,240,94.56
6203,2021-11-09 21:38:00,1480,310,58.08
6204,2021-11-09 21:41:00,1480,310,57.2
6205,2021-11-10 21:52:00,3623,320,49.8
6206,2021-11-10 22:32:00,1480,320,127.12
6207,2021-11-11 21:04:00,3623,110,40.62
6208,2021-11-12 15:09:00,3623,320,130.98
6209,2021-11-12 15:38:00,3623,410,36.54
6210,2021-11-12 18:58:00,3623,320,43.56
6211,2021-11-15 18:15:00,3623,320,41.24
6212,2021-11-16 21:13:00,1480,220,270.0
6213,2021-11-17 17:05:00,3623,320,115.6
6214,2021-11-17 17:55:00,1480,320,181.6
6215,2021-11-17 19:30:00,1480,110,40.0
6216,2021-11-17 19:43:00,3623,410,89.06
6217,2021-11-17 21:39:00,3623,210,137.35
6218,2021-11-17 21:42:00,3623,210,367.2
6219,2021-11-18 17:52:00,1480,110,59.0
6220,2021-11-18 19:47:00,3623,320,118.94
6221,2021-11-18 21:18:00,3623,410,55.14
6222,2021-11-18 23:03:00,1480,410,30.96
6223,2021-11-19 18:30:00,3623,320,112.92
6224,2021-11-19 23:33:00,3623,110,49.4
6225,2021-11-22 22:06:00,3623,220,269.5
6226,2021-11-22 22:36:00,3623,110,31.98
6227,2021-11-23 00:45:00,1480,410,51.44
6228,2021-11-23 21:23:00,3623,110,49.2
6229,2021-11-24 19:10:00,3623,110,66.64
6230,2021-11-29 04:46:00,1480,220,526.8
6231,2021-11-29 04:49:00,1480,320,112.92
6232,2021-11-29 22:59:00,1480,320,179.0
6233,2021-11-29 23:28:00,3623,210,325.0
6234,2021-11-30 00:00:00,1480,210,133.7
6235,2021-11-30 18:22:00,1480,410,30.02
6236,2021-11-30 20:56:00,1480,110,43.01
6237,2021-11-30 22:42:00,3623,410,40.42
6238,2021-12-01 17:38:00,1480,210,110.0
6239,2021-12-01 18:06:00,1480,410,73.96
6240,2021-12-01 18:21:00,3623,320,38.94
6241,2021-12-01 18:27:00,3623,320,61.62
6242,2021-12-01 23:30:00,1480,510,119.0
6243,2021-12-02 17:54:00,3623,110,66.62
6244,2021-12-02 20:05:00,1480,110,100.0
6245,2021-12-02 21:32:00,1480,310,43.99
6246,2021-12-02 21:41:00,1480,110,26.5
6247,2021-12-03 18:36:00,3623,410,12.0
6248,2021-12-03 22:39:00,3623,320,144.04
6249,2021-12-04 00:01:00,3623,410,57.66
6250,2021-12-04 15:46:00,3623,410,38.82
6251,2021-12-06 23:19:00,3623,410,48.0
6253,2021-12-07 01:11:00,3623,410,36.22
6254,2021-12-07 02:30:00,1480,320,116.0
6255,2021-12-07 16:53:00,3623,510,81.82
6256,2021-12-07 19:03:00,1480,310,96.59
6257,2021-12-07 20:29:00,1480,220,139.96
6258,2021-12-08 17:56:00,3623,510,74.1
6259,2021-12-08 18:37:00,1480,410,34.18
6260,2021-12-08 21:12:00,1480,410,72.5
6261,2021-12-08 21:58:00,3623,110,92.14
6262,2021-12-08 22:57:00,3623,220,139.46
6263,2021-12-09 19:56:00,3623,320,97.7
6264,2021-12-09 20:55:00,3623,310,95.56
6265,2021-12-09 22:01:00,3623,410,47.5
6266,2021-12-10 17:24:00,3623,410,51.58
6267,2021-12-10 20:47:00,1480,250,76.24
6268,2021-12-10 21:38:00,1480,410,45.88
6269,2021-12-11 17:45:00,3623,410,32.32
6270,2021-12-11 18:35:00,3623,410,44.32
6271,2021-12-11 19:02:00,3623,110,37.02
6272,2021-12-11 19:15:00,3623,110,57.6
6273,2021-12-13 16:10:00,3623,320,102.0
6274,2021-12-13 18:49:00,3623,510,71.94
6275,2021-12-13 22:08:00,3623,310,85.96
6276,2021-12-14 02:39:00,1480,110,94.56
6277,2021-12-14 17:16:00,3623,310,109.92
6278,2021-12-14 17:49:00,3623,410,68.7
6279,2021-12-14 21:09:00,3623,210,380.98
6280,2021-12-14 21:11:00,3623,210,187.72
6281,2021-12-14 22:48:00,3623,220,138.96
6282,2021-12-14 23:59:00,1480,410,44.0
6283,2021-12-16 01:06:00,1480,320,161.8
6284,2021-12-17 17:08:00,1480,250,136.24
6285,2021-12-17 17:42:00,1480,210,133.52
6286,2021-12-17 17:45:00,1480,210,435.18
6287,2021-12-17 19:51:00,1480,220,137.5
6288,2021-12-17 21:22:00,3623,310,80.4
6289,2021-12-17 21:55:00,3623,110,77.6
6290,2021-12-20 17:55:00,3623,320,96.22
6291,2021-12-20 21:47:00,3623,320,152.64
6292,2021-12-20 21:57:00,1480,210,129.76
6293,2021-12-21 00:43:00,1480,410,43.0
6294,2021-12-21 18:20:00,3623,320,132.2
6295,2021-12-21 18:24:00,1480,240,160.0
6296,2021-12-21 18:37:00,3623,110,80.12
6297,2021-12-21 22:59:00,1480,410,63.16
6298,2021-12-22 17:50:00,1480,220,129.76
6299,2021-12-22 18:42:00,3623,240,70.7
6300,2021-12-22 18:43:00,3623,240,69.58
6301,2021-12-22 19:46:00,3623,410,38.72
6302,2021-12-23 17:21:00,3623,110,69.44
6303,2021-12-23 18:55:00,3623,310,101.3
6304,2021-12-23 22:25:00,3623,240,155.3
6305,2021-12-27 18:08:00,3623,410,39.36
6306,2021-12-28 15:52:00,3623,310,100.3
6307,2021-12-28 16:57:00,1480,610,102.62
6308,2021-12-28 20:20:00,1480,510,62.48
6309,2021-12-28 20:21:00,1480,250,119.06
6310,2021-12-28 20:24:00,1480,220,249.32
6311,2021-12-28 20:25:00,1480,220,481.8
6312,2021-12-29 22:52:00,3623,110,79.62
6313,2021-12-29 23:38:00,1480,210,454.18
6314,2021-12-29 23:40:00,1480,210,110.76
6315,2021-12-30 00:03:00,3623,110,69.0
6316,2021-12-30 16:52:00,1480,410,39.0
6317,2021-12-30 16:55:00,1480,210,473.78000000000003
6318,2021-12-30 16:56:00,1480,210,91.16
6319,2021-12-30 17:37:00,1480,610,102.0
6321,2022-01-03 16:32:00,3623,210,90.66
6322,2022-01-03 23:06:00,3623,110,62.64
6323,2022-01-04 23:26:00,3623,110,68.36
6324,2022-01-05 17:11:00,3623,320,137.32
6325,2022-01-05 18:15:00,3623,410,45.7
6326,2022-01-05 21:16:00,3623,220,121.7
6327,2022-01-05 22:19:00,3623,310,94.5
6328,2022-01-05 22:22:00,3623,310,88.0
6329,2022-01-06 01:23:00,1480,240,154.0
6330,2022-01-06 18:05:00,1480,610,93.64
6331,2022-01-06 20:12:00,1480,610,170.6
6332,2022-01-06 20:13:00,1480,610,150.86
6333,2022-01-06 22:59:00,3623,210,87.84
6334,2022-01-07 21:40:00,1480,310,168.4
6335,2022-01-10 21:38:00,1480,110,62.3
6336,2022-01-10 22:32:00,3623,410,38.4
6337,2022-01-12 17:46:00,3623,110,68.1
6338,2022-01-12 22:15:00,1480,320,132.8
6339,2022-01-12 22:42:00,3623,310,157.08
6340,2022-01-13 21:50:00,1480,210,87.0
6341,2022-01-13 22:12:00,3623,220,107.74
6342,2022-01-14 19:38:00,1435,120,26.18
6343,2022-01-18 17:17:00,1480,410,77.12
6344,2022-01-19 17:34:00,3623,210,86.6
6345,2022-01-19 17:56:00,3623,410,44.02
6346,2022-01-19 21:20:00,3623,110,46.98
6347,2022-01-20 02:35:00,1480,110,54.03
6348,2022-01-21 15:49:00,3623,210,83.42
6349,2022-01-21 21:14:00,3623,610,158.98
6350,2022-01-25 18:12:00,3623,320,125.16
6351,2022-01-25 18:24:00,3623,220,248.22
6352,2022-01-26 22:02:00,3623,310,146.04
6353,2022-01-27 20:12:00,1480,240,55.0
6354,2022-01-27 22:51:00,3623,510,62.0
6355,2022-01-27 22:52:00,3623,220,270.0
6356,2022-01-31 17:36:00,3623,210,83.0
6357,2022-01-31 18:03:00,1480,220,99.5
6358,2022-01-31 20:44:00,3623,110,44.66
6359,2022-02-01 17:12:00,1480,110,35.68
6360,2022-02-01 21:19:00,3623,320,129.18
6361,2022-02-02 14:34:00,3623,110,41.76
6362,2022-02-02 17:57:00,3623,220,772.36
6363,2022-02-03 17:29:00,1480,240,141.3
6364,2022-02-03 17:45:00,1480,410,61.3
6365,2022-02-07 21:25:00,3623,210,78.58
6366,2022-02-08 15:16:00,3623,110,56.9
6367,2022-02-09 20:53:00,1480,320,128.0
6368,2022-02-09 22:39:00,1480,410,60.0
6369,2022-02-09 23:55:00,3623,110,42.74
6370,2022-02-10 15:52:00,1480,210,96.0
6371,2022-02-10 17:23:00,588,410,48.0
6372,2022-02-10 17:44:00,1480,310,145.0
6373,2022-02-10 22:21:00,588,110,50.94
6374,2022-02-10 22:42:00,588,110,30.42
6375,2022-02-11 20:20:00,1480,410,59.0
6376,2022-02-14 20:58:00,1480,310,140.0
6377,2022-02-14 22:03:00,1480,110,40.0
6378,2022-02-14 22:39:00,3623,320,113.64
6379,2022-02-15 21:03:00,1480,410,56.0
6380,2022-02-15 22:23:00,3623,240,54.7
6381,2022-02-16 17:20:00,1435,410,77.12
6382,2022-02-16 23:38:00,1480,220,245.0
6383,2022-02-17 23:57:00,3623,310,127.0
6384,2022-02-18 18:25:00,1480,110,58.980000000000004
6385,2022-02-18 20:17:00,3623,110,60.98
6387,2022-02-22 00:20:00,3623,210,78.0
6388,2022-02-22 18:57:00,3623,320,90.78
6389,2022-02-22 19:17:00,1480,410,47.0
6390,2022-02-22 21:07:00,3623,110,34.54
6391,2022-02-22 21:30:00,1480,110,48.5
6392,2022-02-22 21:35:00,1480,110,42.32
6393,2022-02-23 18:37:00,1480,410,55.0
6394,2022-02-23 22:31:00,3623,320,106.38
6395,2022-02-23 23:37:00,3623,210,592.0799999999999
6396,2022-02-23 23:41:00,1480,220,290.0
6397,2022-02-24 15:21:00,3623,310,121.94
6398,2022-02-24 17:16:00,3623,210,55.66
6399,2022-02-24 20:45:00,3623,410,54.6
6400,2022-02-25 17:11:00,3623,320,163.21
6401,2022-02-25 17:43:00,3623,110,56.13
6402,2022-02-25 18:58:00,1480,410,52.0
6403,2022-02-28 19:29:00,1480,110,28.94
6404,2022-02-28 19:43:00,3623,310,121.08
6405,2022-02-28 19:53:00,3623,110,58.06
6406,2022-02-28 20:15:00,3623,110,30.42
6407,2022-02-28 20:18:00,3623,110,78.92
6408,2022-02-28 21:38:00,1480,210,51.0
6409,2022-02-28 21:51:00,1480,610,144.64
6410,2022-03-01 15:18:00,588,110,53.82
6411,2022-03-01 17:20:00,588,410,35.74
6412,2022-03-01 22:48:00,588,320,154.68
6413,2022-03-02 15:48:00,588,110,76.92
6414,2022-03-02 17:54:00,1480,220,153.86
6415,2022-03-02 18:52:00,3623,210,502.07
6416,2022-03-02 19:00:00,3623,210,502.07
6417,2022-03-02 19:11:00,3623,210,402.07
6418,2022-03-02 22:18:00,588,310,116.8
6419,2022-03-03 14:56:00,3623,410,46.28
6420,2022-03-03 15:02:00,588,110,39.84
6421,2022-03-03 20:09:00,1480,320,159.11
6422,2022-03-03 21:08:00,588,410,87.73
6423,2022-03-04 13:52:00,588,110,68.92
6424,2022-03-04 17:17:00,588,110,54.3
6425,2022-03-04 17:47:00,3623,110,54.34
6426,2022-03-07 16:03:00,588,320,145.42
